Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,EquipmentType,TypeCode,Year,Make,Model,Category,Class,GearType,EngineType,Complex,HighPerformance,Pressurized,TAA
2010-01-05,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,,,,,,,107.00,0.00,107.00,0.00,0.00,107.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-06,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000010044,,,,,,,,81.00,0.00,81.00,81.00,0.00,81.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-06,,00000000-0000-0000-0000-000000010044,00000000-0000-0000-0000-000000017531,,04:17:00,,,,,,69.00,0.00,69.00,3.00,0.00,69.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-07,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017394,,03:00:00,,,,,,90.00,0.00,90.00,90.00,0.00,90.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-07,,00000000-0000-0000-0000-000000017394,00000000-0000-0000-0000-000000017531,,04:20:00,,,,,,75.00,0.00,75.00,0.00,0.00,75.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-07,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,05:30:00,,,06:40:00,,,110.00,0.00,110.00,0.00,0.00,110.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-07,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,,,,08:00:00,,,110.00,0.00,110.00,0.00,0.00,110.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-13,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017394,,,,,,,,87.00,0.00,87.00,87.00,0.00,87.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-13,,00000000-0000-0000-0000-000000017394,00000000-0000-0000-0000-000000017531,,04:28:00,,,,,,68.00,0.00,68.00,0.00,0.00,68.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-14,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,05:56:00,,,,,,120.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-14,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,07:14:00,,,08:23:00,,,109.00,0.00,109.00,0.00,0.00,109.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-17,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017394,,,,,,,,95.00,0.00,95.00,91.00,0.00,95.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-17,,00000000-0000-0000-0000-000000017394,00000000-0000-0000-0000-000000017531,,04:15:00,,,05:25:00,,,110.00,0.00,110.00,0.00,0.00,110.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-17,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,05:55:00,,,,,,129.00,0.00,129.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-17,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,07:10:00,,,08:40:00,,,130.00,0.00,130.00,0.00,0.00,130.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-18,,00000000-0000-0000-0000-000000017074,00000000-0000-0000-0000-000000017531,,08:15:00,,,09:33:00,,,118.00,0.00,118.00,0.00,0.00,118.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-18,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017074,,07:00:00,,,,,,90.00,0.00,90.00,0.00,0.00,90.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-18,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009687,,09:40:00,,,10:20:00,,,80.00,0.00,80.00,46.00,0.00,80.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-18,,00000000-0000-0000-0000-000000009687,00000000-0000-0000-0000-000000017531,,10:40:00,,,11:20:00,,,80.00,0.00,80.00,80.00,0.00,80.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-19,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,05:30:00,,,06:42:00,,,112.00,0.00,112.00,0.00,0.00,112.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-19,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,,,,,,,102.00,0.00,102.00,0.00,0.00,102.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-20,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000010044,,,,,,,,87.00,0.00,87.00,87.00,0.00,87.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-20,,00000000-0000-0000-0000-000000010044,00000000-0000-0000-0000-000000017531,,04:16:00,,,,,,73.00,0.00,73.00,0.00,0.00,73.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-20,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017074,,05:10:00,,,06:13:00,,,103.00,0.00,103.00,0.00,0.00,103.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-20,,00000000-0000-0000-0000-000000017074,00000000-0000-0000-0000-000000017531,,06:50:00,,,07:35:00,,,85.00,0.00,85.00,0.00,0.00,85.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-21,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,05:35:00,,,06:45:00,,,110.00,0.00,110.00,0.00,0.00,110.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-21,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,,,,,,,124.00,0.00,124.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-26,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017443,,03:15:00,,,04:45:00,,,130.00,0.00,130.00,49.00,0.00,130.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-26,,00000000-0000-0000-0000-000000017443,00000000-0000-0000-0000-000000017531,,,,,06:05:00,,,130.00,0.00,130.00,0.00,0.00,130.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-26,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009511,,06:25:00,,,07:55:00,,,130.00,0.00,130.00,0.00,0.00,130.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-26,,00000000-0000-0000-0000-000000009511,00000000-0000-0000-0000-000000017531,,,,,09:10:00,,,135.00,0.00,135.00,0.00,0.00,135.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-27,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000008856,,08:30:00,,,09:20:00,,,90.00,0.00,90.00,0.00,0.00,90.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-27,,00000000-0000-0000-0000-000000008856,00000000-0000-0000-0000-000000017531,,,,,,,,87.00,0.00,87.00,65.00,0.00,87.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-27,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017434,,,,,,,,97.00,0.00,97.00,97.00,0.00,97.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-27,,00000000-0000-0000-0000-000000017434,00000000-0000-0000-0000-000000017531,,12:40:00,,,13:58:00,,,118.00,0.00,118.00,118.00,0.00,118.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-28,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017434,,11:05:00,,,12:15:00,,,110.00,0.00,110.00,110.00,0.00,110.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-28,,00000000-0000-0000-0000-000000017434,00000000-0000-0000-0000-000000017531,,12:50:00,,,,,,123.00,0.00,123.00,123.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-29,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000016665,,10:16:00,,,11:55:00,,,139.00,0.00,139.00,139.00,0.00,139.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-01-29,,00000000-0000-0000-0000-000000016665,00000000-0000-0000-0000-000000017531,,12:09:00,,,13:44:00,,,135.00,0.00,135.00,135.00,0.00,135.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-20,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017443,,03:00:00,,,04:20:00,,,120.00,0.00,120.00,31.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-20,,00000000-0000-0000-0000-000000017443,00000000-0000-0000-0000-000000017531,,04:55:00,,,,,,110.00,0.00,110.00,0.00,0.00,110.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-20,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009511,,,,,07:19:00,,,120.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-20,,00000000-0000-0000-0000-000000009511,00000000-0000-0000-0000-000000017531,,,,,09:05:00,,,130.00,0.00,130.00,0.00,0.00,130.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-24,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000008856,,08:20:00,,,09:08:00,,,88.00,0.00,88.00,0.00,0.00,88.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-24,,00000000-0000-0000-0000-000000008856,00000000-0000-0000-0000-000000017531,,09:40:00,,,10:23:00,,,83.00,0.00,83.00,0.00,0.00,83.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-24,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017434,,11:00:00,,,12:00:00,,,100.00,0.00,100.00,100.00,0.00,100.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-24,,00000000-0000-0000-0000-000000017434,00000000-0000-0000-0000-000000017531,,12:30:00,,,13:45:00,,,115.00,0.00,115.00,115.00,0.00,115.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-25,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017434,,11:00:00,,,12:00:00,,,100.00,0.00,100.00,100.00,0.00,100.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-25,,00000000-0000-0000-0000-000000017434,00000000-0000-0000-0000-000000017531,,12:48:00,,,13:51:00,,,103.00,0.00,103.00,103.00,0.00,103.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-28,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000010044,,,,,,,,70.00,0.00,70.00,30.00,0.00,70.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-28,,00000000-0000-0000-0000-000000010044,00000000-0000-0000-0000-000000017531,,,,,,,,70.00,0.00,70.00,0.00,0.00,70.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-28,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017136,,05:00:00,,,06:53:00,,,153.00,0.00,153.00,0.00,0.00,153.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-02-28,,00000000-0000-0000-0000-000000017136,00000000-0000-0000-0000-000000017531,,07:10:00,,,,,,80.00,0.00,80.00,0.00,0.00,80.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-03,,00000000-0000-0000-0000-000000017528,00000000-0000-0000-0000-000000017531,,10:15:00,,,,,,60.00,60.00,0.00,37.00,0.00,60.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-04,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000016665,,,,,04:35:00,,,145.00,0.00,145.00,32.00,0.00,145.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-04,,00000000-0000-0000-0000-000000016665,00000000-0000-0000-0000-000000017531,,05:30:00,,,,,,140.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-05,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000016665,,11:10:00,,,12:50:00,,,140.00,0.00,140.00,140.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-05,,00000000-0000-0000-0000-000000016665,00000000-0000-0000-0000-000000017531,,,,,14:20:00,,,140.00,0.00,140.00,140.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-10,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017898,,07:20:00,,,,,,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-11,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017898,,07:20:00,,,,,,180.00,0.00,0.00,180.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-17,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000010044,,03:00:00,,,,,,80.00,0.00,80.00,0.00,0.00,80.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-17,,00000000-0000-0000-0000-000000010044,00000000-0000-0000-0000-000000017531,,04:09:00,,,,,,65.00,0.00,65.00,0.00,0.00,65.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-17,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017074,,05:10:00,,,06:03:00,,,93.00,0.00,93.00,0.00,0.00,93.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-17,,00000000-0000-0000-0000-000000017074,00000000-0000-0000-0000-000000017531,,06:44:00,,,07:30:00,,,86.00,0.00,86.00,0.00,0.00,86.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-19,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017394,,,,,,,,72.00,0.00,72.00,0.00,0.00,72.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-19,,00000000-0000-0000-0000-000000017394,00000000-0000-0000-0000-000000017531,,04:10:00,,,,,,81.00,0.00,81.00,0.00,0.00,81.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-19,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,05:29:00,,,06:46:00,,,117.00,0.00,117.00,0.00,0.00,117.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-19,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,,,,,,,105.00,0.00,105.00,0.00,0.00,105.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-20,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017394,,,,,,,,75.00,0.00,75.00,0.00,0.00,75.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-20,,00000000-0000-0000-0000-000000017394,00000000-0000-0000-0000-000000017531,,04:05:00,,,05:00:00,,,95.00,0.00,95.00,0.00,0.00,95.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-20,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,05:30:00,,,06:40:00,,,110.00,0.00,110.00,0.00,0.00,110.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-20,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,,,,,,,100.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-21,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017394,,,,,,,,85.00,0.00,85.00,0.00,0.00,85.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-21,,00000000-0000-0000-0000-000000017394,00000000-0000-0000-0000-000000017531,,04:15:00,,,,,,70.00,0.00,70.00,0.00,0.00,70.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2010-03-21,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,05:30:00,,,06:40:00,,,110.00,0.00,110.00,0.00,0.00,110.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
